year,importer1,importer2,flow1,flow2
2005,All Other Trade,All Other Trade,156.03,1.82
2005,All Other Trade,All Other Trade,62.56,95.29
2005,All Other Trade,All Other Trade,31.72,126.02
2005,All Other Trade,All Other Trade,63.77,93.66
2005,All Other Trade,All Other Trade,42.57,114.53
2005,All Other Trade,All Other Trade,134.43,22.56
2005,All Other Trade,All Other Trade,17.81,138.94
2005,All Other Trade,All Other Trade,89.07,67.66
2005,All Other Trade,All Other Trade,5.96,150.68
2005,All Other Trade,All Other Trade,84.29,72.34
2005,All Other Trade,All Other Trade,147.51,9.01
2005,All Other Trade,All Other Trade,141.04,15.4
2005,All Other Trade,All Other Trade,8.77,147.5
2005,All Other Trade,All Other Trade,72.06,84.02
2005,All Other Trade,All Other Trade,142.31,13.31
2005,All Other Trade,All Other Trade,117.4,38.12
2005,All Other Trade,All Other Trade,119.28,36.23
2005,All Other Trade,All Other Trade,148.2844,7.157626
2005,All Other Trade,All Other Trade,66.3,89.1
2005,All Other Trade,All Other Trade,141.73,13.44
2005,All Other Trade,All Other Trade,152.89,2.07
2005,All Other Trade,All Other Trade,117.29,37.53
2005,All Other Trade,All Other Trade,105.55,49.12
2005,All Other Trade,All Other Trade,33.23,121.07
2005,All Other Trade,All Other Trade,87.53,66.6
2005,All Other Trade,All Other Trade,123.4,30.69
2005,All Other Trade,All Other Trade,45.86,108.16
2005,All Other Trade,All Other Trade,102.44,51.51
2005,All Other Trade,All Other Trade,131.62,22.32
2005,All Other Trade,All Other Trade,72.89,81.03
2005,All Other Trade,All Other Trade,7.21,146.66
2005,All Other Trade,All Other Trade,73.78,80.06
2005,All Other Trade,All Other Trade,19.32,134.41
2005,All Other Trade,All Other Trade,1.29,152.05
2005,All Other Trade,All Other Trade,150.68,2.55
2005,All Other Trade,All Other Trade,99.28,53.91
2005,All Other Trade,All Other Trade,0,153.19
2005,All Other Trade,All Other Trade,31.76,121.29
2005,All Other Trade,All Other Trade,140.47,12.55
2005,All Other Trade,All Other Trade,109.94,43
2005,All Other Trade,All Other Trade,141.76,10.95
2005,All Other Trade,All Other Trade,147.63,4.74
2005,All Other Trade,All Other Trade,55.75,96.48
2005,All Other Trade,All Other Trade,45.72,106.41
2005,All Other Trade,All Other Trade,116.99,35.09
2005,All Other Trade,All Other Trade,39.79,112.12
2005,All Other Trade,All Other Trade,3.09,148.75
2005,All Other Trade,All Other Trade,44.85,106.82
2005,All Other Trade,All Other Trade,102.52,49.1
2005,All Other Trade,All Other Trade,0,151.47
2005,All Other Trade,All Other Trade,78.72,72.7
2005,All Other Trade,All Other Trade,136.29,15.12
2005,All Other Trade,All Other Trade,50.15,101.16
2005,All Other Trade,All Other Trade,122.01,29.23
2005,All Other Trade,All Other Trade,31.18,119.88
2005,All Other Trade,All Other Trade,112.96,37.94
2005,All Other Trade,All Other Trade,150.81,0.03
2005,All Other Trade,All Other Trade,1.04,149.79
2005,All Other Trade,All Other Trade,80.5,70.26
2005,All Other Trade,All Other Trade,93.3,57.43
2005,All Other Trade,All Other Trade,79.5,71.19
2005,All Other Trade,All Other Trade,21.62,128.82
2005,All Other Trade,All Other Trade,3.02,147.22
2005,All Other Trade,All Other Trade,21.79,128.38
2005,All Other Trade,All Other Trade,0.04,150.02
2005,All Other Trade,All Other Trade,29.51,120.29
2005,All Other Trade,All Other Trade,61.76,88.02
2005,All Other Trade,All Other Trade,25.57,124.14
2005,All Other Trade,All Other Trade,135.02,14.43
2005,All Other Trade,All Other Trade,74.78,74.66
2005,All Other Trade,All Other Trade,130.38,18.94
2005,All Other Trade,All Other Trade,25.37,123.88
2005,All Other Trade,All Other Trade,84.36,64.43
2005,All Other Trade,All Other Trade,139.25,9.35
2005,All Other Trade,All Other Trade,119.85,28.69
2005,All Other Trade,All Other Trade,86.71307,61.75292
2005,All Other Trade,All Other Trade,27.35,121.1
2005,All Other Trade,All Other Trade,146.06,2.28
2005,All Other Trade,All Other Trade,26.42,121.83
2005,All Other Trade,All Other Trade,112.41,35.81
2005,All Other Trade,All Other Trade,133.21,14.82
2005,All Other Trade,All Other Trade,116.81,31.22
2005,All Other Trade,All Other Trade,69.77,77.9
2005,All Other Trade,All Other Trade,120.4,27.17
2005,All Other Trade,All Other Trade,98,49.39
2005,All Other Trade,All Other Trade,44.67,102.66
2005,All Other Trade,All Other Trade,146.92,0.33
2005,All Other Trade,All Other Trade,9.88,137.1
2005,All Other Trade,All Other Trade,146.9,0
2005,All Other Trade,All Other Trade,31.5,115.21
2005,All Other Trade,All Other Trade,143.99,2.58
2005,All Other Trade,All Other Trade,128.78,17.75
2005,All Other Trade,All Other Trade,113.66,32.81
2005,All Other Trade,All Other Trade,141.92,4.53
2005,All Other Trade,All Other Trade,128.31,18.07
2005,All Other Trade,All Other Trade,70.71,75.55
2005,All Other Trade,All Other Trade,145.88,0.38
2005,All Other Trade,All Other Trade,87.58,58.58
2005,All Other Trade,All Other Trade,97.09,48.91
2005,All Other Trade,All Other Trade,125.17,20.06
2005,All Other Trade,All Other Trade,0.02,145.15
2005,All Other Trade,All Other Trade,132.7,12.24
2005,All Other Trade,All Other Trade,93.42,51
2005,All Other Trade,All Other Trade,6.34,138.04
2005,All Other Trade,All Other Trade,14.47,129.69
2005,All Other Trade,All Other Trade,3.77,140.22
2005,All Other Trade,All Other Trade,6.51,137.4
2005,All Other Trade,All Other Trade,80.87,62.99
2005,All Other Trade,All Other Trade,21.75,122.05
2005,All Other Trade,All Other Trade,13.9,129.66
2005,All Other Trade,All Other Trade,143.38,0.13
2005,All Other Trade,All Other Trade,28.89,114.34
2005,All Other Trade,All Other Trade,0.68,142.54
2005,All Other Trade,All Other Trade,22.94,120.24
2005,All Other Trade,All Other Trade,112.8,30.29
2005,All Other Trade,All Other Trade,13.25,129.8
2005,All Other Trade,All Other Trade,33.64,109.33
2005,All Other Trade,All Other Trade,32.42,110.43
2005,All Other Trade,All Other Trade,65.76,77.04
2005,All Other Trade,All Other Trade,8.85,133.87
2005,All Other Trade,All Other Trade,45.15,97.5
2005,All Other Trade,All Other Trade,6.05,136.46
2005,All Other Trade,All Other Trade,137.52,4.9
2005,All Other Trade,All Other Trade,127.24,14.97
2005,All Other Trade,All Other Trade,81.19,60.65
2005,All Other Trade,All Other Trade,79.23,62.61
2005,All Other Trade,All Other Trade,73.81,67.83
2005,All Other Trade,All Other Trade,35.4,106.15
2005,All Other Trade,All Other Trade,32.96,108.54
2005,All Other Trade,All Other Trade,11.81,129.68
2005,All Other Trade,All Other Trade,65.82,75.53
2005,All Other Trade,All Other Trade,84.62,56.69
2005,All Other Trade,All Other Trade,34.11,106.97
2005,All Other Trade,All Other Trade,61.2,79.77
2005,All Other Trade,All Other Trade,126.08,14.78
2005,All Other Trade,All Other Trade,133.01,7.63
2005,All Other Trade,All Other Trade,18.76,121.84
2005,All Other Trade,All Other Trade,47.08,93.51
2005,All Other Trade,All Other Trade,102.93,37.55
2005,All Other Trade,All Other Trade,118.4,21.59
2005,All Other Trade,All Other Trade,125.86,14.03
2005,All Other Trade,All Other Trade,34.88,104.92
2005,All Other Trade,All Other Trade,117.19,22.41
2005,All Other Trade,All Other Trade,52.56,86.78
2005,All Other Trade,All Other Trade,30.64,108.59
2005,All Other Trade,All Other Trade,128.13,11.05
2005,All Other Trade,All Other Trade,51.18,87.96
2005,All Other Trade,All Other Trade,90.6,48.5
2005,All Other Trade,All Other Trade,91.86,47.2
2005,All Other Trade,All Other Trade,22.8,116.02
2005,All Other Trade,All Other Trade,57.76,81.05
2005,All Other Trade,All Other Trade,61.24,77.49
2005,All Other Trade,All Other Trade,13.21,125.39
2005,All Other Trade,All Other Trade,4,134.39
2005,All Other Trade,All Other Trade,22.68,115.23
2005,All Other Trade,All Other Trade,70.2,67.68
2005,All Other Trade,All Other Trade,32.1,105.49
2005,All Other Trade,All Other Trade,61.49,76.07
2005,All Other Trade,All Other Trade,85.43,51.97
2005,All Other Trade,All Other Trade,65.89,71.5
2005,All Other Trade,All Other Trade,3.72,132.97
2005,All Other Trade,All Other Trade,42.94,93.74
2005,All Other Trade,All Other Trade,125.76,10.72
2005,All Other Trade,All Other Trade,1.9,134.47
2005,All Other Trade,All Other Trade,46.11,90.25
2005,All Other Trade,All Other Trade,135.13,1.23
2005,All Other Trade,All Other Trade,30.79,105.5
2005,All Other Trade,All Other Trade,88.28,47.98
2005,All Other Trade,All Other Trade,67.95,68.22
2005,All Other Trade,All Other Trade,44.69,91.4
2005,All Other Trade,All Other Trade,60.36,75.68
2005,All Other Trade,All Other Trade,94,41.85
2005,All Other Trade,All Other Trade,24.61,111
2005,All Other Trade,All Other Trade,25.55,109.32
2005,All Other Trade,All Other Trade,89.02,45.79
2005,All Other Trade,All Other Trade,107.76,26.65
2005,All Other Trade,All Other Trade,97.32,36.66
2005,All Other Trade,All Other Trade,71.24,62.61
2005,All Other Trade,All Other Trade,15.11,118.72
2005,All Other Trade,All Other Trade,111.7076,22.08205
2005,All Other Trade,All Other Trade,133.65,0
2005,All Other Trade,All Other Trade,4.35,129.01
2005,All Other Trade,All Other Trade,8.3,124.74
2005,All Other Trade,All Other Trade,22.17,110.52
2005,All Other Trade,All Other Trade,33,99.69
2005,All Other Trade,All Other Trade,57.03,75.58
2005,All Other Trade,All Other Trade,8.83,123.48
2005,All Other Trade,All Other Trade,37.68,94.57
2005,All Other Trade,All Other Trade,113.54,18.61
2005,All Other Trade,All Other Trade,25.58,106.53
2005,All Other Trade,All Other Trade,62.21,69.89
2005,All Other Trade,All Other Trade,123.29,8.51
2005,All Other Trade,All Other Trade,8.63,123.1
2005,All Other Trade,All Other Trade,103.29,28.43
2005,All Other Trade,All Other Trade,62.19,69.08
2005,All Other Trade,All Other Trade,3.26,127.76
2005,All Other Trade,All Other Trade,108.93,21.86
2005,All Other Trade,All Other Trade,0.07,130.34
2005,All Other Trade,All Other Trade,32.3,98.1
2005,All Other Trade,All Other Trade,124.32,5.98
2005,All Other Trade,All Other Trade,88.52,41.78
2005,All Other Trade,All Other Trade,129.09,1.19
2005,All Other Trade,All Other Trade,51.5816,78.67529
2005,All Other Trade,All Other Trade,98.17,31.76
2005,All Other Trade,All Other Trade,124.96,4.79
2005,All Other Trade,All Other Trade,117.85,11.7
2005,All Other Trade,All Other Trade,60.12,69.33
2005,All Other Trade,All Other Trade,92.92,36.44
2005,All Other Trade,All Other Trade,30.25,99.05
2005,All Other Trade,All Other Trade,74.66,54.45
2005,All Other Trade,All Other Trade,42,87.08
2005,All Other Trade,All Other Trade,106.89,22.08
2005,All Other Trade,All Other Trade,70.56,58.33
2005,All Other Trade,All Other Trade,23.94,104.84
2005,All Other Trade,All Other Trade,90.28,38
2005,All Other Trade,All Other Trade,91.41,36.78
2005,All Other Trade,All Other Trade,52.53,75.6
2005,All Other Trade,All Other Trade,69.64,58.4
2005,All Other Trade,All Other Trade,104.86,23.14
2005,All Other Trade,All Other Trade,38.87,88.89
2005,All Other Trade,All Other Trade,74.52,53.12
2005,All Other Trade,All Other Trade,110.37,17.24
2005,All Other Trade,All Other Trade,55.3,72.28
2005,All Other Trade,All Other Trade,87.27,40.17
2005,All Other Trade,All Other Trade,117.62,9.73
2005,All Other Trade,All Other Trade,26.8,100.4
2005,All Other Trade,All Other Trade,26.3,100.77
2005,All Other Trade,All Other Trade,3.98,123.04
2005,All Other Trade,All Other Trade,119.65,7.25
2005,All Other Trade,All Other Trade,115.87,10.99
2005,All Other Trade,All Other Trade,23.08,103.61
2005,All Other Trade,All Other Trade,117.03,9.36
2005,All Other Trade,All Other Trade,49.29,77.02
2005,All Other Trade,All Other Trade,57.98,68.23
2005,All Other Trade,All Other Trade,114.79,11.27
2005,All Other Trade,All Other Trade,0,126.05
2005,All Other Trade,All Other Trade,111.73,14.14
2005,All Other Trade,All Other Trade,3.68,122.19
2005,All Other Trade,All Other Trade,75.35,50.44
2005,All Other Trade,All Other Trade,50.64,75.13
2005,All Other Trade,All Other Trade,94.46,31.3
2005,All Other Trade,All Other Trade,39.92,85.4
2005,All Other Trade,All Other Trade,113.73,11.54
2005,All Other Trade,All Other Trade,119.45,5.58
2005,All Other Trade,All Other Trade,117.3724,7.628316
2005,All Other Trade,All Other Trade,3.8,120.91
2005,All Other Trade,All Other Trade,36.29,88.33
2005,All Other Trade,All Other Trade,93.03,31.43
2005,All Other Trade,All Other Trade,67.67,56.37
2005,All Other Trade,All Other Trade,23.62,100.34
2005,All Other Trade,All Other Trade,122.71,1.09
2005,All Other Trade,All Other Trade,123.76,0.01
2005,All Other Trade,All Other Trade,113.25,10.31
2005,All Other Trade,All Other Trade,18.06,105.5
2005,All Other Trade,All Other Trade,74,49.56
2005,All Other Trade,All Other Trade,74.95,48.51
2005,All Other Trade,All Other Trade,42.19,81.24
2005,All Other Trade,All Other Trade,97.65,25.77
2005,All Other Trade,All Other Trade,42.89,80.5
2005,All Other Trade,All Other Trade,58.43,64.91
2005,All Other Trade,All Other Trade,31.69,91.57
2005,All Other Trade,All Other Trade,78.87,44.33
2005,All Other Trade,All Other Trade,62.3,60.83
2005,All Other Trade,All Other Trade,90.63,32.45
2005,All Other Trade,All Other Trade,18.06,104.89
2005,All Other Trade,All Other Trade,110.63,12.06
2005,All Other Trade,All Other Trade,7.64,114.61
2005,All Other Trade,All Other Trade,16.86,105.38
2005,All Other Trade,All Other Trade,25.23,97
2005,All Other Trade,All Other Trade,29.56,92.65
2005,All Other Trade,All Other Trade,77.5,44.66
2005,All Other Trade,All Other Trade,103.94,18.19
2005,All Other Trade,All Other Trade,121.75,0.37
2005,All Other Trade,All Other Trade,111.12,10.73
2005,All Other Trade,All Other Trade,1.58,120.07
2005,All Other Trade,All Other Trade,68.57,52.8
2005,All Other Trade,All Other Trade,69.47,51.85
2005,All Other Trade,All Other Trade,91.5,29.62
2005,All Other Trade,All Other Trade,119.23,1.75
2005,All Other Trade,All Other Trade,29.1,91.69
2005,All Other Trade,All Other Trade,102.74,18.02
2005,All Other Trade,All Other Trade,89.17,31.36
2005,All Other Trade,All Other Trade,65.91,54.32
2005,All Other Trade,All Other Trade,114.93,5.21
2005,All Other Trade,All Other Trade,114.59,5.55
2005,All Other Trade,All Other Trade,82.83,37.12
2005,All Other Trade,All Other Trade,46.99,72.82
2005,All Other Trade,All Other Trade,119.17,0.6
2005,All Other Trade,All Other Trade,0.45,119.23
2005,All Other Trade,All Other Trade,27.21,92.4
2005,All Other Trade,All Other Trade,103.71,15.8
2005,All Other Trade,All Other Trade,96.15,23.18
2005,All Other Trade,All Other Trade,27.9,91.4
2005,All Other Trade,All Other Trade,100.3,19
2005,All Other Trade,All Other Trade,36.26,82.9
2005,All Other Trade,All Other Trade,32.79,86.33
2005,All Other Trade,All Other Trade,15.67,103.36
2005,All Other Trade,All Other Trade,72.28,46.58
2005,All Other Trade,All Other Trade,3.9,114.92
2005,All Other Trade,All Other Trade,21,97.82
2005,All Other Trade,All Other Trade,116.83,1.53
2005,All Other Trade,All Other Trade,0.01,117.88
2005,All Other Trade,All Other Trade,5.01,112.87
2005,All Other Trade,All Other Trade,4.67,112.75
2005,All Other Trade,All Other Trade,108.06,9.31
2005,All Other Trade,All Other Trade,0,117.16
2005,All Other Trade,All Other Trade,53.08,63.85
2005,All Other Trade,All Other Trade,85.14,31.6
2005,All Other Trade,All Other Trade,116.72,0
2005,All Other Trade,All Other Trade,93.59,23.02
2005,All Other Trade,All Other Trade,12.17,104.23
2005,All Other Trade,All Other Trade,4.77,111.63
2005,All Other Trade,All Other Trade,70.18,46.13
2005,All Other Trade,All Other Trade,103.48,12.61
2005,All Other Trade,All Other Trade,80.1,35.99
2005,All Other Trade,All Other Trade,10.77,105.29
2005,All Other Trade,All Other Trade,115.4733,0.515575
2005,All Other Trade,All Other Trade,95.41,20.3
2005,All Other Trade,All Other Trade,31.69,83.78
2005,All Other Trade,All Other Trade,13.92,101.38
2005,All Other Trade,All Other Trade,82.28,32.89
2005,All Other Trade,All Other Trade,90.39,24.69
2005,All Other Trade,All Other Trade,28.08,87
2005,All Other Trade,All Other Trade,106.38,8.67
2005,All Other Trade,All Other Trade,59.37,55.65
2005,All Other Trade,All Other Trade,0.11,114.9
2005,All Other Trade,All Other Trade,83.24,31.63
2005,All Other Trade,All Other Trade,24.7,90.14
2005,All Other Trade,All Other Trade,113.53,1.14
2005,All Other Trade,All Other Trade,30.27,84.35
2005,All Other Trade,All Other Trade,1.97,112.64
2005,All Other Trade,All Other Trade,13.95,100.38
2005,All Other Trade,All Other Trade,95.35,18.88
